   -.3422499890587386E+01   -.1223870372142723E-02    .4503451038811085E-04
   -.3422497110211195E+01   -.6289770166499589E-02    .1863713270569524E-03
   -.3422482675203822E+01   -.1540053439598551E-01    .4405654034641256E-03
   -.3422440448567151E+01   -.2855274270014138E-01    .8075520468576284E-03
   -.3422347185083424E+01   -.4573878231801841E-01    .1287204900388227E-02
   -.3422172600897621E+01   -.6694844069562846E-01    .1879425647023117E-02
   -.3421879464149801E+01   -.9216906091102993E-01    .2584207538118344E-02
   -.3421423706477641E+01   -.1213855770719838E+00    .3401709926033118E-02
   -.3420754555114881E+01   -.1545805307187402E+00    .4332347678597168E-02
   -.3419814685254947E+01   -.1917340837195594E+00    .5376897903874724E-02
   -.3418540392297249E+01   -.2328240310849950E+00    .6536627370017627E-02
   -.3416861783543442E+01   -.2778258146578371E+00    .7813445634599962E-02
   -.3414702988861895E+01   -.3267125379912146E+00    .9210091026064075E-02
   -.3411982389790755E+01   -.3794549825270072E+00    .1073035923275992E-01
   -.3408612866503415E+01   -.4360216251153843E+00    .1237938733426814E-01
   -.3404502062015067E+01   -.4963786568878060E+00    .1416400957632847E-01
   -.3399552662965331E+01   -.5604900034832301E+00    .1609320484209703E-01
   -.3393662696269911E+01   -.6283173466210557E+00    .1817865919438725E-01
   -.3386725840893907E+01   -.6998201470109453E+00    .2043546931455728E-01
   -.3378631753960855E+01   -.7749556685874945E+00    .2288301293667899E-01
   -.3369266410374984E+01   -.8536790040562502E+00    .2554600865148616E-01
   -.3358512455099492E+01   -.9359431017364004E+00    .2845577718018806E-01
   -.3346249567201153E+01   -.1021698793684431E+01    .3165169605838657E-01
   -.3332354834741098E+01   -.1110894825082184E+01    .3518280560932963E-01
   -.3316703139563498E+01   -.1203477884871887E+01    .3910947177688396E-01
   -.3299167551007967E+01   -.1299392637619952E+01    .4350493687165970E-01
   -.3279619727547999E+01   -.1398581756590546E+01    .4845649019920653E-01
   -.3257930325336679E+01   -.1500985958009224E+01    .5406586794586288E-01
   -.3233969412622248E+01   -.1606544036496175E+01    .6044835252641299E-01
   -.3207606888980029E+01   -.1715192901647917E+01    .6772990161602922E-01
