   -.9999917622966970E-02   -.5740279889724650E-04    .1981623806885972E+01
   -.9997840897762093E-02   -.2938776778123344E-03    .1981614527554449E+01
   -.9987070014815953E-02   -.7191657718231073E-03    .1981566454961601E+01
   -.9955570615208725E-02   -.1333107419396916E-02    .1981426409524560E+01
   -.9886007302103950E-02   -.2135347258841534E-02    .1981119974909102E+01
   -.9755795531638490E-02   -.3125408570804862E-02    .1980556659493180E+01
   -.9537169202980348E-02   -.4302700533477337E-02    .1979639794831288E+01
   -.9197263812671261E-02   -.5666519874945261E-02    .1978281780174805E+01
   -.8698214968629546E-02   -.7216051638868602E-02    .1976422812564825E+01
   -.7997272017149315E-02   -.8950369786440530E-02    .1974047996121466E+01
   -.7046926497647305E-02   -.1086843779455483E-01    .1971195787522510E+01
   -.5795055102456628E-02   -.1296910929484885E-01    .1967952532228479E+01
   -.4185076782387347E-02   -.1525112876820946E-01    .1964433574759691E+01
   -.2156123603087751E-02   -.1771313229997705E-01    .1960757730323472E+01
    .3567750774838962E-03   -.2035364839775307E-01    .1957024365780468E+01
    .3422495573848080E-02   -.2317109887238677E-01    .1953299631107060E+01
    .7113610475983682E-02   -.2616379978212927E-01    .1949613188379384E+01
    .1150616741778627E-01   -.2932996243965291E-01    .1945962729098057E+01
    .1667945656837610E-01   -.3266769448147579E-01    .1942322238024067E+01
    .2271576743235691E-01   -.3617500099922979E-01    .1938650711731118E+01
    .2970013557244075E-01   -.3984978573214203E-01    .1934899504608302E+01
    .3772007989368273E-01   -.4368985232004463E-01    .1931017714380767E+01
    .4686533115284556E-01   -.4769290561617967E-01    .1926955738203087E+01
    .5722755237908961E-01   -.5185655305902606E-01    .1922667411290162E+01
    .6890005191319043E-01   -.5617830610233471E-01    .1918111165519866E+01
    .8197748979178390E-01   -.6065558170252229E-01    .1913250563265303E+01
    .9655557822067179E-01   -.6528570386253695E-01    .1908054456704993E+01
    .1127307768969528E+00   -.7006590523127573E-01    .1902496931925832E+01
    .1305999839536336E+00   -.7499332875759915E-01    .1896557130492544E+01
    .1502602233123863E+00   -.8006502939795533E-01    .1890218997343586E+01
    .1718083292402212E+00   -.8527797587659341E-01    .1883470977817456E+01
    .1953406289140286E+00   -.9062905249731538E-01    .1876305673136878E+01
    .2209526238031558E+00   -.9611506100568334E-01    .1868719458614253E+01
    .2487386706844469E+00   -.1017327225005695E+00    .1860712069113859E+01
    .2787916631064560E+00   -.1074786793939070E+00    .1852286159690052E+01
    .3112027141198248E+00   -.1133494974174698E+00    .1843446854148282E+01
    .3460608410891359E+00   -.1193416676754830E+00    .1834201299225958E+01
    .3834526533978697E+00   -.1254516087418363E+00    .1824558246066637E+01
    .4234620438524451E+00   -.1316756688006475E+00    .1814527682761767E+01
    .4661698845837071E+00   -.1380101278288963E+00    .1804120541293052E+01
    .5116537282346768E+00   -.1444511998198252E+00    .1793348498864469E+01
    .5599875152118836E+00   -.1509950350457767E+00    .1782223887394331E+01
    .6112412877642429E+00   -.1576377223591159E+00    .1770759716299222E+01
    .6654809116381815E+00   -.1643752915298624E+00    .1758969803507159E+01
    .7227678060406620E+00   -.1712037156186351E+00    .1746868999059644E+01
    .7831586826228908E+00   -.1781189133834912E+00    .1734473476014736E+01
    .8467052941768873E+00   -.1851167517192204E+00    .1721801055891198E+01
    .9134541937148133E+00   -.1921930481276379E+00    .1708871531567396E+01
    .9834465045769996E+00   -.1993435732173977E+00    .1695706949909412E+01
    .1056717702189098E+01   -.2065640532318339E+00    .1682331819485931E+01
    .1133297408061725E+01   -.2138501726033182E+00    .1668773215081109E+01
    .1213209196597464E+01   -.2211975765326071E+00    .1655060759503606E+01
    .1296470415240172E+01   -.2286018735916372E+00    .1641226473336563E+01
    .1383092018470312E+01   -.2360586383482131E+00    .1627304493646187E+01
    .1473078416117573E+01   -.2435634140110187E+00    .1613330672221863E+01
    .1566427336428371E+01   -.2511117150933720E+00    .1599342071828824E+01
    .1663129704291084E+01   -.2586990300941296E+00    .1585376384663879E+01
    .1763169534986160E+01   -.2663208241941407E+00    .1571471300469293E+01
    .1866523843791521E+01   -.2739725419666373E+00    .1557663852612889E+01
    .1973162571736225E+01   -.2816496100999414E+00    .1543989769153885E+01
    .2083048527757065E+01   -.2893474401308617E+00    .1530482852923162E+01
    .2196137347473889E+01   -.2970614311871461E+00    .1517174410489462E+01
    .2312377468759970E+01   -.3047869727373511E+00    .1504092745129305E+01
    .2431710124243793E+01   -.3125194473464839E+00    .1491262724108603E+01
    .2554069350838335E+01   -.3202542334357711E+00    .1478705426182400E+01
    .2679382016353327E+01   -.3279867080449039E+00    .1466437871584364E+01
    .2807567863205218E+01   -.3357122495951089E+00    .1454472834135019E+01
    .2938539569198718E+01   -.3434262406513933E+00    .1442818733537461E+01
    .3072202825312959E+01   -.3511240706823136E+00    .1431479605404869E+01
    .3208456430384604E+01   -.3588011388156177E+00    .1420455146907378E+01
    .3347192402539727E+01   -.3664528565881143E+00    .1409740836867651E+01
    .3488296107186075E+01   -.3740746506881254E+00    .1399328130333592E+01
    .3631646401337553E+01   -.3816619656888831E+00    .1389204728736651E+01
    .3777115794003423E+01   -.3892102667712363E+00    .1379354927332936E+01
    .3924570622336092E+01   -.3967150424340419E+00    .1369760041394982E+01
    .4073871243193249E+01   -.4041718071906178E+00    .1360398911337903E+01
    .4224872239732926E+01   -.4115761042496480E+00    .1351248484507737E+01
    .4377422642623694E+01   -.4189235081789369E+00    .1342284467766517E+01
    .4531366165416717E+01   -.4262096275504211E+00    .1333482040469359E+01
