 -.562499913 -.000441834316  2.27071437
 -.562497723 -.00226368439  2.27071109
 -.562486358 -.00554018947  2.27069424
 -.562453122 -.0102701195  2.27064511
 -.562379721 -.0164507367  2.27053666
 -.562242325 -.0240783684  2.27033358
 -.562011635 -.0331484627  2.26999213
 -.561652973 -.0436556014  2.26945991
 -.561126383 -.055593506  2.2686754
 -.560386757 -.0689550422  2.26756719
 -.559383962 -.0837322242  2.2660528
 -.558063 -.0999162203  2.26403714
 -.556364165 -.117497358  2.26141031
 -.554223231 -.136465129  2.25804489
 -.55157164 -.156808196  2.25379263
 -.548336715 -.178514402  2.24848054
 -.544441877 -.201570772  2.24190648
 -.539806882 -.225963526  2.23383443
 -.534348063 -.251678086  2.22398968
 -.527978588 -.278699081  2.21205428
 -.520608728 -.307010363  2.1976633
 -.512146133 -.336595009  2.18040237
 -.502496121 -.367435337  2.15980741
 -.491561969 -.399512915  2.1353672
 -.479245218 -.432808571  2.10652985
 -.465445984 -.467302403  2.07271396
 -.450063271 -.502973796  2.03332519
 -.432995296 -.53980143  1.98777911
 -.414139812 -.577763293  1.9355302
 -.39339444 -.616836696  1.87610697
 -.370657002 -.656998285  1.80915204
 -.345825852 -.698224056  1.73446549
 -.318800219 -.74048937  1.65204868
 -.289480538 -.783768965  1.56214515
 -.257768787 -.828036974  1.46527421
 -.223568825 -.873266937  1.36225287
 -.186786721 -.919431823  1.25420149
 -.147331085 -.966504039  1.14252965
 -.105113395 -1.01445545  1.02889971
 -.0600483132 -1.0632574  .915167876
 -.0120540076 -1.11288071  .803304644
  .0389475435 -1.16329574  .69529938
  .0930302486 -1.21447234  .593055897
  .150263609 -1.26637993  .498287886
  .210712433 -1.31898748  .412423781
  .274436564 -1.37226356  .336530325
  .34149061 -1.42617631  .271262397
  .411923694 -1.48069352  .216843932
  .485779209 -1.53578261  .173081179
  .563094589 -1.59141064  .139405859
  .64390109 -1.64754437  .114942454
  .728223588 -1.70415025  .098591478
  .816080387 -1.76119444  .089119427
  .907483047 -1.81864286  .085246318
  1.00243622 -1.87646116  .0857230982
  1.10093751 -1.93461479  .0893934484
  1.20297734 -1.993069  .0952371254
  1.30853885 -2.05178883  .102394558
  1.41759778 -2.11073921  .110174522
  1.53012241 -2.16988489  .118048173
  1.64607349 -2.22919052  .125633382
  1.76540423 -2.28862066  .132673362
  1.8880602 -2.34813978  .139013052
  2.0139794 -2.40771233  .144575944
  2.14309222 -2.46730267  .149343153
  2.27532149 -2.52687522  .153335712
  2.41058253 -2.58639434  .156600387
