   -.2499998682682044E+00   -.3629487507038755E-03   -.3338053789261854E-03
   -.2499965052155899E+00   -.1869434248678935E-02   -.1715125048213002E-02
   -.2499790348458333E+00   -.4578772124347069E-02   -.4199266279368018E-02
   -.2499279208298410E+00   -.8489945238870424E-02   -.7784889573145890E-02
   -.2498150212389470E+00   -.1360068972710472E-01   -.1246877743857573E-01
   -.2496036727860821E+00   -.1990796860349852E-01   -.1824565478633888E-01
   -.2492488005502960E+00   -.2740801798204381E-01   -.2510739660226802E-01
   -.2486970529678145E+00   -.3609635760274860E-01   -.3304192351457972E-01
   -.2478869617576134E+00   -.4596779570945943E-01   -.4203169924410168E-01
   -.2467491263811044E+00   -.5701643288470139E-01   -.5205163282611129E-01
   -.2452064225728726E+00   -.6923566586035994E-01   -.6306604556845942E-01
   -.2431742344186023E+00   -.8261819158876425E-01   -.7502413394537538E-01
   -.2405607093969418E+00   -.9715601166710278E-01   -.8785297254865661E-01
   -.2372670357441305E+00   -.1128404371485216E+00   -.1014464290912217E+00
   -.2331877414438360E+00   -.1296620937520446E+00   -.1156472340936865E+00
   -.2282110140899757E+00   -.1476109274749818E+00   -.1302179117793858E+00
   -.2222190408174401E+00   -.1666762106077526E+00   -.1447960387043613E+00
   -.2150883674447298E+00   -.1868465481491971E+00   -.1588381939318501E+00
   -.2066902759236809E+00   -.2081098846194459E+00   -.1715872495455543E+00
   -.1968911791448169E+00   -.2304535112667696E+00   -.1820116999146913E+00
   -.1855530321025189E+00   -.2538640736643944E+00   -.1884593712833736E+00
   -.1725337583822819E+00   -.2783275796929189E+00   -.1894547857491980E+00
   -.1576876908929106E+00   -.3038294079036614E+00   -.1847612786125784E+00
   -.1408660257297010E+00   -.3303543162580126E+00   -.1749486573124553E+00
   -.1219172880205500E+00   -.3578864512376097E+00   -.1607905311641837E+00
   -.1006878085756083E+00   -.3864093573199175E+00   -.1430719773534789E+00
   -.7702221013262919E-01   -.4159059868135716E+00   -.1225634014108386E+00
   -.5076390196462766E-01   -.4463587100476167E+00   -.1000197757977528E+00
   -.2175558159391350E-01   -.4777493259085632E+00   -.7617465936239423E-01
    .1016025766293249E-01   -.5100590727189670E+00   -.5172859536119267E-01
