 -.0617201987  .00647910354
 -.0611885924  .0122959149
 -.0604178947  .0180539312
 -.0599038338  .0187909232
 -.0599056805  .0196232964
 -.0600340457  .019925851
 -.0602567402  .0202466067
 -.0587596495  .0271114674
 -.0584098645  .0273717343
 -.0581164588  .0297326471
 -.0559545467  .037983898
 -.0545909614  .0392313992
 -.0544645661  .0396153541
 -.0545882652  .0409497794
 -.0548680804  .0414816131
 -.0508743083  .0508994553
 -.0503364646  .0511876769
 -.0496018783  .0519096104
 -.0492248919  .0527928271
 -.0492196143  .0538515798
 -.0494066233  .0544712655
 -.0441863999  .0653489377
 -.0434438245  .0655848878
 -.0428569883  .0659038714
 -.0423897803  .0662887013
 -.0420253282  .0667318915
 -.0415802894  .0677852216
 -.0415146219  .0684060699
 -.0415814879  .0691069378
 -.0418311899  .0699173819
 -.0348629618  .0816405359
 -.0338629667  .0817650753
 -.0330662011  .0820231798
 -.0324183638  .0823821127
 -.0318876815  .0828227606
 -.0314658362  .0833414098
 -.0311458742  .0839347827
 -.0309385769  .0846118318
 -.0308616279  .0853862083
 -.0309524457  .0862853525
 -.0210298311  .0998086766
 -.0199809434  .0999535498
 -.0191157433  .100248175
 -.0183922237  .10066171
 -.0177915477  .101181227
 -.0173020725  .10179898
 -.0169285191  .102520728
 -.0166856993  .103360589
 -.0166037257  .104345527
 -.0167466838  .10553126
 -.00300836571  .119830662
 -.00189228216  .120018267
 -.000946034563  .120374294
 -.000137114799  .120870314
  .000545701303  .12149799
  .00110689584  .122254961
  .00153359348  .123156135
  .00180418061  .124224824
  .00186516784  .125516439
  .0198877832  .141881198
  .021089533  .142142659
  .0221317087  .14259311
  .0230338282  .143213603
  .0238042673  .143997064
  .0244351982  .144955007
  .0249088225  .146110135
  .050868625  .167137656
  .258104703 -.267335002
  .255505469 -.279202841
  .307332664 -.301384703
  .3098295 -.302072821
  .312110236 -.303319097
  .314178048 -.305119622
  3.89831063 -.985166507
  3.90827266 -.983029142
  3.91790664 -.983590101
  3.92720593 -.986917616
  3.93613624 -.993279443
  4.16902559 -1.01293569
  4.18097865 -.995457632
  4.19254452 -.980994718
  4.20395079 -.967705612
  4.24291124 -.973259557
  4.25031378 -.995231126
  4.25748092 -1.01886853
  4.4533576 -1.05220615
 cmaker ready
 -.0617201987  .00647910354
 -.0611885924  .0122959149
 -.0604178947  .0180539312
 -.0599038338  .0187909232
 id,iu 86 913
