   -.2249920334544332E-01   -.2677665216216903E-03    .1051737947600085E+01
   -.2247790154006162E-01   -.1410269972187524E-02    .1051703164117111E+01
   -.2236668257104646E-01   -.3463895005022308E-02    .1051521572372307E+01
   -.2204118770801540E-01   -.6425971232320753E-02    .1050990280774509E+01
   -.2132304257946398E-01   -.1029204391013958E-01    .1049818910286693E+01
   -.1998121851219645E-01   -.1505623903577250E-01    .1047633304520082E+01
   -.1773379782335738E-01   -.2071130599208643E-01    .1043981531323782E+01
   -.1425013219554728E-01   -.2724863487224167E-01    .1038343013239668E+01
   -.9153380368205372E-02   -.3465827126187220E-01    .1030141715577071E+01
   -.2023408903224302E-02   -.4292893195398428E-01    .1018764336298472E+01
    .7599962559088354E-02   -.5204802234780830E-01    .1003584352910380E+01
    .2021339235980728E-01   -.6200165572291320E-01    .9839925484005742E+00
    .3634614709594312E-01   -.7277467443166531E-01    .9594342063880845E+00
    .5655595596016783E-01   -.8435067300511066E-01    .9294524681640693E+00
    .8142461579418014E-01   -.9671202314850109E-01    .8937363175389808E+00
    .1115533751378168E+00   -.1098399005935617E+00    .8521702790350434E+00
    .1475581270150983E+00   -.1237143137690981E+00    .8048812544055759E+00
    .1900644414739071E+00   -.1383141342475585E+00    .7522762216782277E+00
    .2397024699799723E+00   -.1536171289218670E+00    .6950632327254357E+00
    .2971017546515400E+00   -.1695999938639109E+00    .6342479086381896E+00
    .3628859760029582E+00   -.1862383898133418E+00    .5710991228966720E+00
    .4376676733391172E+00   -.2035069792427782E+00    .5070812128427294E+00
    .5220429722052303E+00   -.2213794649430491E+00    .4437557167294913E+00
    .6165863533460167E+00   -.2398286300697677E+00    .3826623145951412E+00
    .7218454974646115E+00   -.2588263795902864E+00    .3251946025929415E+00
    .8383362396952366E+00   -.2783437830679379E+00    .2724895024797647E+00
    .9665376671170494E+00   -.2983511187184228E+00    .2253479592594392E+00
    .1106887391843070E+01   -.3188179186712634E+00    .1841988719136158E+00
    .1259777031222385E+01   -.3397130153674048E+00    .1491093351412624E+00
    .1425547925501885E+01   -.3610045890223137E+00    .1198348756474846E+00
    .1604487121912790E+01   -.3826602160822981E+00    .9589626994092001E-01
    .1796823652585390E+01   -.4046469186002595E+00    .7666659120625316E-01
    .2002725131962341E+01   -.4269312144556903E+00    .6145357153691886E-01
    .2222294697486786E+01   -.4494791683424391E+00    .4956689896411049E-01
    .2455568315298120E+01   -.4722564434465991E+00    .4036568710410547E-01
    .2702512470487729E+01   -.4952283537358251E+00    .3328625187410636E-01
    .2963022259162611E+01   -.5183599167804499E+00    .2785349657693930E-01
    .3236919897150627E+01   -.5416159070259627E+00    .2368051619764009E-01
    .3523953657671604E+01   -.5649609094357275E+00    .2046093951396018E-01
    .3823797247709116E+01   -.5883593734222481E+00    .1795767260651324E-01
    .4136049630164062E+01   -.6117756669848561E+00    .1599062502375029E-01
    .4460235296169373E+01   -.6351741309713766E+00    .1442501320852725E-01
    .4795804989211661E+01   -.6585191333811414E+00    .1316107679130515E-01
    .5142136879957108E+01   -.6817751236266543E+00    .1212552470578313E-01
    .5498538187932008E+01   -.7049066866712790E+00    .1126470926246954E-01
    .5864247243479927E+01   -.7278785969605051E+00    .1053935405142918E-01
    .6238435980724031E+01   -.7506558720646650E+00    .9920587827476297E-02
    .6620212849621158E+01   -.7732038259514138E+00    .9387023815233464E-02
    .7008626132619794E+01   -.7954881218068447E+00    .8922644991728314E-02
    .7402667648943029E+01   -.8174748243248061E+00    .8515292435976929E-02
    .7801276827124913E+01   -.8391304513847905E+00    .8155594213554820E-02
    .8203345124149077E+01   -.8604220250396993E+00    .7836209996214673E-02
    .8607720767386077E+01   -.8813171217358409E+00    .7551298696224671E-02
    .9013213793513529E+01   -.9017839216886813E+00    .7296142002069204E-02
    .9418601356743565E+01   -.9217912573391661E+00    .7066876224802983E-02
    .9822633276986121E+01   -.9413086608168177E+00    .6860299235367719E-02
    .1022403779705534E+02   -.9603064103373364E+00    .6673729565669058E-02
    .1062152751668860E+02   -.9787555754640551E+00    .6504901960274045E-02
    .1101380547000182E+02   -.9966280611643260E+00    .6351888638709186E-02
    .1139957131205833E+02   -.1013896650593762E+01    .6213038916704132E-02
    .1177752757948646E+02   -.1030535046543193E+01    .6086932128710634E-02
    .1214638598954914E+02   -.1046517911485237E+01    .5972340346068617E-02
    .1250487374174976E+02   -.1061820906159546E+01    .5868198439489357E-02
    .1285173978595436E+02   -.1076420726638006E+01    .5773579754615713E-02
    .1318576102112258E+02   -.1090295139813543E+01    .5687676162462734E-02
    .1350574838906754E+02   -.1103423017258603E+01    .5609781583142809E-02
    .1381055282820741E+02   -.1115784367401993E+01    .5539278309910359E-02
    .1409907105302528E+02   -.1127360365975439E+01    .5475625616243542E-02
    .1437025112591881E+02   -.1138133384684191E+01    .5418350237184821E-02
    .1462309778929206E+02   -.1148087018059296E+01    .5367038395655421E-02
    .1485667752712460E+02   -.1157206108453120E+01    .5321329106543092E-02
    .1507012332685787E+02   -.1165476769145232E+01    .5280908542413677E-02
    .1526263911431656E+02   -.1172886405534862E+01    .5245505287599496E-02
    .1543350383668296E+02   -.1179423734415018E+01    .5214886343233846E-02
    .1558207517177458E+02   -.1185078801371332E+01    .5188853774972831E-02
    .1570779284792084E+02   -.1189842996496964E+01    .5167241917979686E-02
    .1581018157589031E+02   -.1193709069174783E+01    .5149915069757779E-02
    .1588885366931034E+02   -.1196671145402082E+01    .5136765603977524E-02
    .1594351194726937E+02   -.1198724770434916E+01    .5127712365490183E-02
