  7.57028025 -2.7964764  1.1282854
  7.71445782 -2.8221371  1.12407891
  7.85579517 -2.84706782  1.11988013
  7.99409756 -2.87125366  1.11571762
  8.12917319 -2.89468015  1.11162096
  8.26083365 -2.91733331  1.10761935
  8.38889422 -2.93919959  1.10374026
  8.51317431 -2.96026592  1.10000835
  8.63349773 -2.98051971  1.09644459
  8.74969311 -2.99994885  1.09306566
  8.86159422 -3.01854174  1.08988376
  8.96904029 -3.03628725  1.08690652
  9.07187632 -3.05317479  1.08413735
  9.16995343 -3.06919426  1.08157585
  9.26312911 -3.08433609  1.07921843
  9.35126755 -3.09859122  1.07705901
  9.43423987 -3.11195114  1.07508974
  9.51192443 -3.12440785  1.07330169
  9.58420702 -3.13595392  1.07168551
  9.65098112 -3.14658245  1.07023197
  9.71214813 -3.15628708  1.06893235
  9.76761753 -3.16506201  1.06777874
  9.81730709 -3.172902  1.06676425
  9.86114304 -3.17980236  1.06588305
  9.8990602 -3.18575897  1.06513046
  9.93100213 -3.19076827  1.06450282
  9.95692127 -3.19482727  1.06399747
  9.97677904 -3.19793356  1.0636125
  9.99054618 -3.20008534  1.06334667
  9.99820519 -3.2012818  1.06319914
  10.0000875 -3.20100149  1.06316523
  10.0004611 -3.19860855  1.06316831
  10.0011321 -3.19430497  1.06317483
  10.0020992 -3.18809237  1.06318478
  10.0033601 -3.17997435  1.06319754
  10.0049117 -3.16995572  1.06321198
  10.0067504 -3.15804246  1.06322714
  10.0088718 -3.1442417  1.06324249
  10.0112708 -3.12856167  1.06325795
  10.0139416 -3.11101176  1.0632737
  10.0168779 -3.09160244  1.06329003
  10.0200727 -3.07034532  1.06330722
  10.0235183 -3.0472531  1.06332544
  10.0272064 -3.02233959  1.06334483
  10.0311284 -2.99561968  1.06336542
  10.0352747 -2.96710933  1.06338723
  10.0396355 -2.93682558  1.06341023
  10.0442004 -2.90478654  1.06343441
  10.0489584 -2.87101136  1.0634597
  10.0538982 -2.83552021  1.06348607
  10.0590079 -2.79833432  1.06351347
  10.0642754 -2.75947591  1.06354183
  10.0696881 -2.71896821  1.0635711
  10.075233 -2.67683542  1.06360122
  10.0808968 -2.63310273  1.06363212
  10.0866661 -2.58779627  1.06366373
  10.092527 -2.54094313  1.06369599
  10.0984656 -2.49257131  1.06372882
  10.1044675 -2.44270971  1.06376215
  10.1105186 -2.39138815  1.06379591
  10.1166043 -2.33863729  1.06383
  10.12271 -2.28448867  1.06386435
  10.1288213 -2.22897464  1.06389889
  10.1349234 -2.17212839  1.06393351
  10.1410018 -2.11398389  1.06396815
  10.1470419 -2.05457589  1.06400272
  10.1530294 -1.99393991  1.06403712
  10.1589498 -1.93211218  1.06407128
  10.1647891 -1.86912966  1.06410511
  10.1705333 -1.80502999  1.06413852
  10.1761687 -1.73985148  1.06417143
  10.1816818 -1.67363309  1.06420375
  10.1870593 -1.6064144  1.0642354
  10.1922886 -1.53823557  1.0642663
  10.197357 -1.46913737  1.06429636
  10.2022524 -1.39916109  1.06432551
  10.2069632 -1.32834855  1.06435368
  10.211478 -1.25674207  1.06438078
  10.2157862 -1.18438447  1.06440674
  10.2198773 -1.11131897  1.0644315
  10.2237417 -1.03758926  1.06445498
  10.22737 -.963239392  1.06447712
  10.2307536 -.888313814  1.06449786
  10.2338845 -.812857305  1.06451712
  10.236755 -.736914964  1.06453486
  10.2393585 -.66053218  1.06455102
  10.2416886 -.583754607  1.06456555
  10.2437397 -.506628133  1.06457838
  10.245507 -.429198855  1.06458949
  10.2469863 -.351513051  1.06459882
  10.248174 -.273617154  1.06460635
  10.2490672 -.19555772  1.06461204
  10.2496639 -.117381404  1.0646159
  10.2499626 -.0391349315  1.06461809
  10.2499626  .0391349315  1.06461809
  10.2496639  .117381404  1.06461591
  10.2490672  .19555772  1.06461204
  10.248174  .273617154  1.06460635
  10.2469863  .351513051  1.06459883
  10.245507  .429198855  1.0645895
  10.2437397  .506628133  1.06457839
  10.2416886  .583754607  1.06456556
  10.2393585  .66053218  1.06455103
  10.236755  .736914964  1.06453488
  10.2338845  .812857305  1.06451714
  10.2307536  .888313814  1.06449787
  10.22737  .963239392  1.06447714
  10.2237417  1.03758926  1.064455
  10.2198773  1.11131897  1.06443152
  10.2157862  1.18438447  1.06440676
  10.211478  1.25674207  1.0643808
  10.2069632  1.32834855  1.0643537
