  8.33977507 -4.47550208  1.09597893
  8.46784418 -4.50757966  1.09262335
  8.59183601 -4.53841999  1.08940967
  8.71157394 -4.56800464  1.0863547
  8.82688668 -4.59631592  1.08347109
  8.93760854 -4.62333691  1.08076727
  9.04357982 -4.64905147  1.0782477
  9.14464709 -4.67344423  1.07591319
  9.2406635 -4.6965006  1.07376149
  9.33148909 -4.7182068  1.07178793
  9.41699106 -4.73854987  1.06998604
  9.49704405 -4.75751764  1.06834827
  9.57153038 -4.77509878  1.06686655
  9.64034028 -4.79128278  1.06553282
  9.70337214 -4.80605996  1.06433941
  9.76053268 -4.81942149  1.06327936
  9.81173717 -4.8313594  1.06234656
  9.85690958 -4.84186654  1.06153588
  9.89598276 -4.85093663  1.06084315
  9.92889853 -4.85856426  1.06026519
  9.95560789 -4.86474488  1.05979966
  9.97607108 -4.86947481  1.05944493
  9.99025795 -4.87275132  1.05919992
  9.99815047 -4.87457317  1.05906392
  10.000197 -4.87414633  1.05903495
  10.0010374 -4.87050262  1.05904681
  10.0025472 -4.86394959  1.05906623
  10.0047232 -4.8544897  1.05909012
  10.0075602 -4.84212843  1.05911573
  10.0110514 -4.82687312  1.05914148
  10.0151885 -4.80873287  1.0591672
  10.0199616 -4.78771853  1.05919352
  10.0253592 -4.76384265  1.05922127
  10.0313686 -4.73711949  1.05925114
  10.0379753 -4.70756504  1.05928357
  10.0451635 -4.67519694  1.05931877
  10.0529161 -4.64003456  1.05935681
  10.0612145 -4.6020989  1.05939768
  10.0700388 -4.56141264  1.05944135
  10.0793681 -4.5180001  1.05948776
  10.0891799 -4.47188722  1.05953682
  10.0994508 -4.42310156  1.05958845
  10.1101564 -4.37167228  1.05964257
  10.1212709 -4.31763012  1.05969907
  10.1327678 -4.26100739  1.05975784
  10.1446197 -4.20183791  1.05981878
  10.1567982 -4.14015706  1.05988177
  10.1692742 -4.07600171  1.05994667
  10.1820179 -4.0094102  1.06001335
  10.1949987 -3.94042232  1.06008166
  10.2081858 -3.86907931  1.06015146
  10.2215475 -3.79542382  1.0602226
  10.235052 -3.71949986  1.06029491
  10.2486669 -3.64135281  1.06036822
