  8.75636932E-05  1.46180165
  .00046148288  1.46176093
  .00113466169  1.46183688
  .00210805528  1.46186275
  .00338284863  1.46584641
  .00496057661  1.4618896
  .00684313891  1.48733139
  .00903280698  1.46189312
  .0115322304  1.46187636
  .0143444439  1.46185277
  .0174728753  1.49730081
  .0209213545  1.46177714
  .0246941235  1.46171362
  .0287958477  1.46166014
  .0332316283  1.46235128
  .0380070157  1.4614416
  .0431280249  1.46132625
  .0486011516  1.46116174
  .0544333903  1.46096045
  .0606322533  1.46072997
  .0672057923  1.46045794
  .0741626209  1.46014245
  .0815119393  1.45978297
  .0892635612  1.45937442
  .0974279424  1.45890912
  .106016212  1.45835967
  .115040206  1.45772272
  .124512504  1.45700769
  .134446467  1.45619546
  .14485628  1.45528505
  .155756998  1.4542625
  .167164594  1.45312078
  .179096013  1.45184949
  .191569227  1.45043039
  .204603296  1.44886114
  .218218438  1.44712412
  .232436096  1.44520087
  .247279017  1.44308812
  .262771337  1.4407662
  .278938667  1.43821328
  .295808195  1.43542038
  .313408789  1.43236715
  .331771113  1.42903609
  .350927751  1.42540645
  .37091334  1.42146337
  .391764718  1.41717648
  .413521084  1.41252821
  .436224169  1.40749081
  .459918426  1.40204096
  .484651235  1.3961474
  .510473128  1.38978181
  .537438032  1.38291076
  .56560354  1.37549767
  .595031202  1.36750673
  .625786847  1.35889719
  .657940936  1.34963308
  .69156895  1.33967554
  .726751812  1.3289862
  .763576364  1.31752857
  .802135877  1.3052837
  .842530625  1.29222899
  .884868518  1.2783581
  .929265802  1.26368369
  .975847831  1.24823025
  1.02474993  1.23204854
  1.07611837  1.21520802
  1.1301114  1.19780318
  1.18690048  1.17994518
  1.24667158  1.16176169
  1.30962671  1.14339777
  1.37598556  1.12499754
  1.44598742  1.10670723
  1.51989327  1.08866857
  1.5979882  1.07100601
  1.68058414  1.05382634
  1.76802288  1.03721567
  1.86067963  1.02123601
  1.95896698  1.00593189
  2.06333942  .991329355
  2.17429862  .977438939
  2.29239934  .964262564
  2.41825638  .951792409
  2.55255247  .940020278
  2.69604755  .928928645
  2.8495894  .918497832
  3.01412618  .908717476
  3.19072099  .899556873
  3.38056896  .890998325
  3.5850175  .883017318
  3.80559011  .875590261
  4.04401478  .868691524
  4.30225777  .862296652
  4.5825642  .856379066
  4.8875068  .850910963
  5.22004509  .845874227
  5.58359722  .841235889
  5.982128  .836973391
  6.42025728  .833062115
  6.90339418  .829478125
  7.43790464  .826198407
  8.03132189  .823200307
  8.69261306  .820462404
  9.43251961  .817963705
  10.2639959  .815684517
  11.2027796  .813605885
  12.2681414  .811709764
  13.4838816  .809979116
  14.8796698  .808397357
  16.4928721  .806950932
  18.3710769  .805623584
  20.5756441  .804402512
  23.1867794  .803274752
  26.3109319  .802228329
  30.0918147  .801251749
  34.7272291  .800334093
  40.4954645  .799464775
  47.7980525  .798633637
  57.2315652  .797830283
  69.7134032  .797044001
  86.7134948  .796262716
  110.707558  .795471845
  146.13177  .794650697
  201.589468  .793765521
  295.608852  .792749494
  474.370862  .791443212
  881.319968  .789393946
  2166.92762  .78528793
  11420.2584  .782481991
