 -.0618390505 -.0005514772  1.59954284
 -.0614726363 -.000549840975  1.57663563
 -.0608170764 -.000546901353  1.57109948
 -.0598784397 -.000542664653  1.57094069
 -.0586656081 -.000537140844  1.57125008
 -.0571900772 -.000530343008  1.57151611
 -.0554658364 -.000522287263  1.57180001
 -.0535092343 -.000512992713  1.57211835
 -.051338823 -.000502481402  1.57246526
 -.048975182 -.000490778263  1.5728355
 -.0464407231 -.000477911052  1.57322423
 -.0437594778 -.000463910289  1.57362642
 -.0409568695 -.000448809183  1.57403702
 -.0380594723 -.000432643551  1.57445114
 -.0350947591 -.000415451736  1.57486409
 -.0320908411 -.000397274516  1.57527147
 -.0290762012 -.000378155005  1.57566926
 -.0260794241 -.000358138552  1.57605383
 -.023128925 -.000337272635  1.57642196
 -.0202526803 -.000315606743  1.57677089
 -.0174779623 -.000293192268  1.57709828
 -.0148310808 -.000270082373  1.57740221
 -.0123371333 -.000246331872  1.57768115
 -.0100197673 -.000221997099  1.57793393
 -.00790095578 -.000197135774  1.57815968
 -.00600078925 -.000171806864  1.57835779
 -.00433728494 -.000146070448  1.57852788
 -.00292621609 -.000119987569  1.57866972
 -.00178096235 -9.36200921E-05  1.5787832
 -.000912382955 -6.7030559E-05  1.57886829
 -.000328713702 -4.02820368E-05  1.578925
 -3.54889063E-05 -1.34379701E-05  1.57895334
 -3.54889063E-05  1.34379701E-05  1.57895334
 -.000328713702  4.02820368E-05  1.578925
 -.000912382955  6.7030559E-05  1.57886829
 -.00178096235  9.36200921E-05  1.5787832
 -.00292621609  .000119987569  1.57866972
 -.00433728494  .000146070448  1.57852788
 -.00600078925  .000171806864  1.57835779
 -.00790095578  .000197135774  1.57815968
 -.0100197673  .000221997099  1.57793393
 -.0123371333  .000246331872  1.57768115
 -.0148310808  .000270082373  1.5774022
 -.0174779623  .000293192268  1.57709827
 -.0202526803  .000315606743  1.57677088
 -.023128925  .000337272635  1.57642195
 -.0260794241  .000358138552  1.57605382
 -.0290762012  .000378155005  1.57566926
 -.0320908411  .000397274516  1.57527147
 -.0350947591  .000415451736  1.57486408
 -.0380594723  .000432643551  1.57445113
 -.0409568695  .000448809183  1.57403702
 -.0437594778  .000463910289  1.57362641
 -.0464407231  .000477911052  1.57322423
 -.048975182  .000490778263  1.57283549
 -.051338823  .000502481402  1.57246525
 -.0535092343  .000512992713  1.57211834
 -.0554658364  .000522287263  1.5718
 -.0571900772  .000530343008  1.5715161
 -.0586656081  .000537140844  1.57125007
 -.0598784397  .000542664653  1.57094068
 -.0608170764  .000546901353  1.57109954
 -.0614726363  .000549840975  1.57663581
 -.0618390505  .0005514772  1.59954287
 -.0618066775 -.00288304504  1.60658619
 -.0614402633 -.00287449109  1.58858919
 -.0607847034 -.00285912316  1.57604043
 -.0598460667 -.00283697429  1.57190349
 -.0586332351 -.0028080966  1.57131496
 -.0571577042 -.00277255847  1.57151169
 -.0554334634 -.00273044417  1.5718085
 -.0534768613 -.00268185357  1.57212893
 -.05130645 -.00262690192  1.57247505
 -.048942809 -.00256571956  1.57284474
 -.0464083501 -.00249845159  1.57323305
 -.0437271048 -.00242525758  1.57363484
 -.0409244965 -.00234631112  1.57404505
 -.0380270993 -.00226179948  1.57445878
 -.0350623861 -.0021719231  1.57487134
 -.0320584681 -.00207689516  1.57527834
 -.0290438282 -.00197694105  1.57567576
 -.0260470511 -.00187229785  1.57605995
 -.023096552 -.00176321378  1.57642773
 -.0202203073 -.00164994755  1.57677631
 -.0174455893 -.00153276784  1.57710337
 -.0147987078 -.00141195256  1.57740699
 -.0123047603 -.00128778829  1.57768565
 -.00998739429 -.00116056953  1.57793816
 -.00786858278 -.00103059803  1.57816367
 -.00596841625 -.000898182062  1.57836158
 -.00430491194 -.000763635706  1.57853148
 -.00289384309 -.000627278091  1.57867317
 -.00174858935 -.000489432641  1.57878652
 -.000880009954 -.000350426311  1.57887151
 -.000296340701 -.000210588808  1.57892815
 -3.11590595E-06 -7.02518127E-05  1.57895647
 -3.11590595E-06  7.02518127E-05  1.57895647
 -.000296340701  .000210588808  1.57892815
 -.000880009954  .000350426311  1.57887151
 -.00174858935  .000489432641  1.57878651
 -.00289384309  .000627278091  1.57867316
 -.00430491194  .000763635706  1.57853147
 -.00596841625  .000898182062  1.57836157
 -.00786858278  .00103059803  1.57816366
 -.00998739429  .00116056953  1.57793815
 -.0123047603  .00128778829  1.57768563
 -.0147987078  .00141195256  1.57740698
 -.0174455893  .00153276784  1.57710335
 -.0202203073  .00164994755  1.57677629
 -.023096552  .00176321378  1.5764277
 -.0260470511  .00187229785  1.57605993
 -.0290438282  .00197694105  1.57567573
 -.0320584681  .00207689516  1.57527832
 -.0350623861  .0021719231  1.57487131
 -.0380270993  .00226179948  1.57445875
 -.0409244965  .00234631112  1.57404502
 -.0437271048  .00242525758  1.5736348
 -.0464083501  .00249845159  1.57323301
 -.048942809  .00256571956  1.5728447
 -.05130645  .00262690192  1.57247501
 -.0534768613  .00268185357  1.57212889
 -.0554334634  .00273044417  1.57180846
 -.0571577042  .00277255847  1.57151165
 -.0586332351  .0028080966  1.57131493
 -.0598460667  .00283697429  1.5719035
 -.0607847034  .00285912316  1.57604048
 -.0614402633  .00287449109  1.5885892
 -.0618066775  .00288304504  1.60658613
 -.0616380983 -.00707190925  1.60875612
 -.061271684 -.00705092698  1.5951396
 -.0606161242 -.00701323053  1.58189374
 -.0596774875 -.00695890089  1.57461259
 -.0584646558 -.00688806591  1.57211316
 -.0569891249 -.00680089335  1.5716908
 -.0552648841 -.0066975899  1.57186881
 -.0533082821 -.00657840054  1.57217879
 -.0511378707 -.00644360796  1.57252449
 -.0487742297 -.00629353187  1.57289254
 -.0462397708 -.00612852822  1.57327881
 -.0435585255 -.00594898839  1.57367856
 -.0407559172 -.00575533822  1.57408677
 -.03785852 -.00554803703  1.57449849
 -.0348938068 -.00532757651  1.57490904
 -.0318898888 -.00509447956  1.57531406
 -.028875249 -.00484929908  1.57570951
 -.0258784719 -.00459261659  1.57609179
 -.0229279727 -.00432504093  1.5764577
 -.020051728 -.00404720675  1.57680449
 -.0172770101 -.00375977304  1.57712985
 -.0146301286 -.00346342156  1.57743187
 -.0121361811 -.00315885524  1.57770903
 -.00981881504 -.00284679645  1.57796017
 -.00770000353 -.00252798538  1.57818444
 -.005799837 -.00220317821  1.57838124
 -.00413633269 -.00187314535  1.57855019
 -.00272526384 -.00153866959  1.57869107
 -.00158001011 -.00120054427  1.57880377
 -.000711430706 -.000859571401  1.57888827
 -.000127761453 -.00051655972  1.57894458
  .000165463342 -.000172322817  1.57897273
  .000165463342  .000172322817  1.57897273
 -.000127761453  .00051655972  1.57894458
 -.000711430706  .000859571401  1.57888826
 -.00158001011  .00120054427  1.57880376
 -.00272526384  .00153866959  1.57869105
 -.00413633269  .00187314535  1.57855017
 -.005799837  .00220317821  1.57838122
 -.00770000353  .00252798538  1.57818441
 -.00981881504  .00284679645  1.57796014
 -.0121361811  .00315885524  1.57770899
 -.0146301286  .00346342156  1.57743183
 -.0172770101  .00375977304  1.57712981
 -.020051728  .00404720675  1.57680444
 -.0229279727  .00432504093  1.57645764
 -.0258784719  .00459261659  1.57609173
 -.028875249  .00484929908  1.57570945
 -.0318898888  .00509447956  1.57531399
 -.0348938068  .00532757651  1.57490897
 -.03785852  .00554803703  1.57449841
 -.0407559172  .00575533822  1.57408669
 -.0435585255  .00594898839  1.57367848
 -.0462397708  .00612852822  1.57327872
 -.0487742297  .00629353187  1.57289245
 -.0511378707  .00644360796  1.5725244
 -.0533082821  .00657840054  1.57217869
 -.0552648841  .0066975899  1.57186871
 -.0569891249  .00680089335  1.57169071
 -.0584646558  .00688806591  1.57211309
 -.0596774875  .00695890089  1.57461253
 -.0606161242  .00701323053  1.58189367
 -.061271684  .00705092698  1.59513949
 -.0616380983  .00707190925  1.60875597
 -.0611455562 -.0131090673  1.60968966
 -.060779142 -.0130701728  1.59892283
 -.0601235822 -.0130002956  1.5866403
 -.0591849454 -.0128995858  1.57797321
 -.0579721138 -.0127682803  1.57373633
 -.0564965829 -.0126066901  1.5723198
 -.0547723421 -.0124151984  1.57212936
 -.05281574 -.0121942593  1.57234244
 -.0506453287 -.0119443968  1.57266832
 -.0482816877 -.0116662035  1.57303038
 -.0457472288 -.0113603393  1.57341149
 -.0430659835 -.0110275297  1.57380571
 -.0402633752 -.0106685639  1.57420818
 -.037365978 -.0102842935  1.57461411
 -.0344012648 -.00987562995  1.57501886
 -.0313973468 -.00944354246  1.57541809
 -.028382707 -.00898905594  1.57580783
 -.0253859299 -.00851324836  1.57618451
 -.0224354307 -.00801724831  1.576545
 -.019559186 -.00750223223  1.57688658
 -.0167844681 -.00696942168  1.57720697
 -.0141375866 -.00642008044  1.57750432
 -.0116436391 -.00585551148  1.57777712
 -.00932627302 -.00527705389  1.57802426
 -.00720746152 -.00468607971  1.57824491
 -.00530729498 -.00408399067  1.57843849
